n,trial,true,pred,err,gen
15,1,15,1,14,"A: I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
15,2,15,1,14,"A: I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
15,3,15,1,14,"A: I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
15,4,15,1,14,"A: I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
15,5,15,1,14,"A: I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
15,6,15,1,14,"A: I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
15,7,15,1,14,"A: I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
15,8,15,1,14,"A: I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
15,9,15,1,14,"A: I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
20,0,20,1,19,"A: I don't know. I think it's about the same number as the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1"
20,1,20,1,19,"A: I don't know. I think it's about the same number as the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1"
20,2,20,1,19,"A: I don't know. I think it's about the same number as the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1"
20,3,20,1,19,"A: I don't know. I think it's about the same number as the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1"
20,4,20,1,19,"A: I don't know. I think it's about the same number as the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1"
20,5,20,1,19,"A: I don't know. I think it's about the same number as the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1"
20,6,20,1,19,"A: I don't know. I think it's about the same number as the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1"
20,7,20,1,19,"A: I don't know. I think it's about the same number as the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1"
20,8,20,1,19,"A: I don't know. I think it's about the same number as the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1"
20,9,20,1,19,"A: I don't know. I think it's about the same number as the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1"
30,0,30,1,29,"A: I don't know. I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
30,1,30,1,29,"A: I don't know. I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
30,2,30,1,29,"A: I don't know. I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
30,3,30,1,29,"A: I don't know. I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
30,4,30,1,29,"A: I don't know. I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
30,5,30,1,29,"A: I don't know. I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
30,6,30,1,29,"A: I don't know. I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
30,7,30,1,29,"A: I don't know. I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
30,8,30,1,29,"A: I don't know. I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
30,9,30,1,29,"A: I don't know. I don't know.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "
50,0,50,1,49,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
50,1,50,1,49,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
50,2,50,1,49,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
50,3,50,1,49,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
50,4,50,1,49,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
50,5,50,1,49,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
50,6,50,1,49,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
50,7,50,1,49,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
50,8,50,1,49,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
50,9,50,1,49,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
75,0,75,1,74,"A: The first one is the one that is the most likely to be the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 "
75,1,75,1,74,"A: The first one is the one that is the most likely to be the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 "
75,2,75,1,74,"A: The first one is the one that is the most likely to be the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 "
75,3,75,1,74,"A: The first one is the one that is the most likely to be the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 "
75,4,75,1,74,"A: The first one is the one that is the most likely to be the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 "
75,5,75,1,74,"A: The first one is the one that is the most likely to be the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 "
75,6,75,1,74,"A: The first one is the one that is the most likely to be the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 "
75,7,75,1,74,"A: The first one is the one that is the most likely to be the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 "
75,8,75,1,74,"A: The first one is the one that is the most likely to be the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 "
75,9,75,1,74,"A: The first one is the one that is the most likely to be the first one.

Q: How many are in this sequence: 1 1 1 1 1 1 "
100,0,100,1,99,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
100,1,100,1,99,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
100,2,100,1,99,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
100,3,100,1,99,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
100,4,100,1,99,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
100,5,100,1,99,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
100,6,100,1,99,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
100,7,100,1,99,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
100,8,100,1,99,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
100,9,100,1,99,"A: The number of the sequence is the number of the sequence.

Q: How many are in this sequence: 1 1 1 1 1 1 1 1 1 1 1 1 "
