n,trial,true,pred,err,gen
5,8,5,5.0,0.0,"There are 5 ones in the sequence. 

The final answer to your maths question is: 5"
5,9,5,5.0,0.0,"There are 5 ones in the sequence. 

The final answer to your maths question is: 5"
10,0,10,10.0,0.0,"There are 10 ones in the sequence. 

The final answer to your maths question is: 10"
10,1,10,10.0,0.0,"There are 10 ones in the sequence. 

The final answer to your maths question is: 10"
10,2,10,10.0,0.0,"There are 10 ones in the sequence. 

The final answer to your maths question is: 10"
10,3,10,10.0,0.0,"There are 10 ones in the sequence. 

The final answer to your maths question is: 10"
10,4,10,10.0,0.0,"There are 10 ones in the sequence. 

The final answer to your maths question is: 10"
10,5,10,10.0,0.0,"There are 10 ones in the sequence. 

The final answer to your maths question is: 10"
10,6,10,10.0,0.0,"There are 10 ones in the sequence. 

The final answer to your maths question is: 10"
10,7,10,10.0,0.0,"There are 10 ones in the sequence. 

The final answer to your maths question is: 10"
10,8,10,10.0,0.0,"There are 10 ones in the sequence. 

The final answer to your maths question is: 10"
10,9,10,10.0,0.0,"There are 10 ones in the sequence. 

The final answer to your maths question is: 10"
15,0,15,15.0,0.0,"There are 15 ones in the sequence. 

The final answer to your maths question is: 15"
15,1,15,15.0,0.0,"There are 15 ones in the sequence. 

The final answer to your maths question is: 15"
15,2,15,15.0,0.0,"There are 15 ones in the sequence. 

The final answer to your maths question is: 15"
15,3,15,15.0,0.0,"There are 15 ones in the sequence. 

The final answer to your maths question is: 15"
15,4,15,15.0,0.0,"There are 15 ones in the sequence. 

The final answer to your maths question is: 15"
15,5,15,15.0,0.0,"There are 15 ones in the sequence. 

The final answer to your maths question is: 15"
15,6,15,15.0,0.0,"There are 15 ones in the sequence. 

The final answer to your maths question is: 15"
15,7,15,15.0,0.0,"There are 15 ones in the sequence. 

The final answer to your maths question is: 15"
15,8,15,15.0,0.0,"There are 15 ones in the sequence. 

The final answer to your maths question is: 15"
15,9,15,15.0,0.0,"There are 15 ones in the sequence. 

The final answer to your maths question is: 15"
20,0,20,20.0,0.0,"There are 20 ones in the sequence. 

The final answer to your maths question is: 20"
20,1,20,20.0,0.0,"There are 20 ones in the sequence. 

The final answer to your maths question is: 20"
20,2,20,20.0,0.0,"There are 20 ones in the sequence. 

The final answer to your maths question is: 20"
20,3,20,20.0,0.0,"There are 20 ones in the sequence. 

The final answer to your maths question is: 20"
20,4,20,20.0,0.0,"There are 20 ones in the sequence. 

The final answer to your maths question is: 20"
20,5,20,20.0,0.0,"There are 20 ones in the sequence. 

The final answer to your maths question is: 20"
20,6,20,20.0,0.0,"There are 20 ones in the sequence. 

The final answer to your maths question is: 20"
20,7,20,20.0,0.0,"There are 20 ones in the sequence. 

The final answer to your maths question is: 20"
20,8,20,20.0,0.0,"There are 20 ones in the sequence. 

The final answer to your maths question is: 20"
20,9,20,20.0,0.0,"There are 20 ones in the sequence. 

The final answer to your maths question is: 20"
30,0,30,30.0,0.0,"There are 30 ones in the given sequence. 

The final answer to your maths question is: 30"
30,1,30,30.0,0.0,"There are 30 ones in the given sequence. 

The final answer to your maths question is: 30"
30,2,30,30.0,0.0,"There are 30 ones in the given sequence. 

The final answer to your maths question is: 30"
30,3,30,30.0,0.0,"There are 30 ones in the given sequence. 

The final answer to your maths question is: 30"
30,4,30,30.0,0.0,"There are 30 ones in the given sequence. 

The final answer to your maths question is: 30"
30,5,30,30.0,0.0,"There are 30 ones in the given sequence. 

The final answer to your maths question is: 30"
30,6,30,30.0,0.0,"There are 30 ones in the given sequence. 

The final answer to your maths question is: 30"
30,7,30,30.0,0.0,"There are 30 ones in the given sequence. 

The final answer to your maths question is: 30"
30,8,30,30.0,0.0,"There are 30 ones in the given sequence. 

The final answer to your maths question is: 30"
30,9,30,30.0,0.0,"There are 30 ones in the given sequence. 

The final answer to your maths question is: 30"
50,0,50,40.0,10.0,"There are 40 ones in the given sequence. 

The final answer to your maths question is: 40"
50,1,50,40.0,10.0,"There are 40 ones in the given sequence. 

The final answer to your maths question is: 40"
50,2,50,40.0,10.0,"There are 40 ones in the given sequence. 

The final answer to your maths question is: 40"
50,3,50,40.0,10.0,"There are 40 ones in the given sequence. 

The final answer to your maths question is: 40"
50,4,50,40.0,10.0,"There are 40 ones in the given sequence. 

The final answer to your maths question is: 40"
50,5,50,40.0,10.0,"There are 40 ones in the given sequence. 

The final answer to your maths question is: 40"
50,6,50,40.0,10.0,"There are 40 ones in the given sequence. 

The final answer to your maths question is: 40"
50,7,50,40.0,10.0,"There are 40 ones in the given sequence. 

The final answer to your maths question is: 40"
50,8,50,40.0,10.0,"There are 40 ones in the given sequence. 

The final answer to your maths question is: 40"
50,9,50,40.0,10.0,"There are 40 ones in the given sequence. 

The final answer to your maths question is: 40"
75,0,75,50.0,25.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
75,1,75,50.0,25.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
75,2,75,50.0,25.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
75,3,75,50.0,25.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
75,4,75,50.0,25.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
75,5,75,50.0,25.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
75,6,75,50.0,25.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
75,7,75,50.0,25.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
75,8,75,50.0,25.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
75,9,75,50.0,25.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
100,0,100,50.0,50.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
100,1,100,50.0,50.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
100,2,100,50.0,50.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
100,3,100,50.0,50.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
100,4,100,50.0,50.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
100,5,100,50.0,50.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
100,6,100,50.0,50.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
100,7,100,50.0,50.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
100,8,100,50.0,50.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
100,9,100,50.0,50.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
125,0,125,50.0,75.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
125,1,125,50.0,75.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
125,2,125,50.0,75.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
125,3,125,50.0,75.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
125,4,125,50.0,75.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
125,5,125,50.0,75.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
125,6,125,50.0,75.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
125,7,125,50.0,75.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
125,8,125,50.0,75.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
125,9,125,50.0,75.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
150,0,150,50.0,100.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
150,1,150,50.0,100.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
150,2,150,50.0,100.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
150,3,150,50.0,100.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
150,4,150,50.0,100.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
150,5,150,50.0,100.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
150,6,150,50.0,100.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
150,7,150,50.0,100.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
150,8,150,50.0,100.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
150,9,150,50.0,100.0,"There are 50 ones in the given sequence. 

The final answer to your maths question is: 50"
175,0,175,1.0,174.0,"To count the number of ones in the sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
5. 1
6"
175,1,175,1.0,174.0,"To count the number of ones in the sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
5. 1
6"
175,2,175,1.0,174.0,"To count the number of ones in the sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
5. 1
6"
175,3,175,1.0,174.0,"To count the number of ones in the sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
5. 1
6"
175,4,175,1.0,174.0,"To count the number of ones in the sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
5. 1
6"
175,5,175,1.0,174.0,"To count the number of ones in the sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
5. 1
6"
175,6,175,1.0,174.0,"To count the number of ones in the sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
5. 1
6"
175,7,175,1.0,174.0,"To count the number of ones in the sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
5. 1
6"
175,8,175,1.0,174.0,"To count the number of ones in the sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
5. 1
6"
175,9,175,1.0,174.0,"To count the number of ones in the sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
5. 1
6"
200,0,200,17.0,183.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
200,1,200,17.0,183.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
200,2,200,17.0,183.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
200,3,200,17.0,183.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
200,4,200,17.0,183.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
200,5,200,17.0,183.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
200,6,200,17.0,183.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
200,7,200,17.0,183.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
200,8,200,17.0,183.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
200,9,200,17.0,183.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
250,0,250,17.0,233.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
250,1,250,17.0,233.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
250,2,250,17.0,233.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
250,3,250,17.0,233.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
250,4,250,17.0,233.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
250,5,250,17.0,233.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
250,6,250,17.0,233.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
250,7,250,17.0,233.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
250,8,250,17.0,233.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
250,9,250,17.0,233.0,"To count the number of ones in the given sequence, I will count them manually.

1. 1
2. 1
3. 1
4. 1
"
