n,trial,true,pred,err,gen
5,9,5,4,1,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: dog dog dog dog dog dog dog "
10,0,10,3,7,"I see 'car' at positions 1,3,5. That's 3.
A: 3

Q: How many times does 'car' appear in: car car car car car car car car "
10,1,10,4,6,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
10,2,10,4,6,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
10,3,10,4,6,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
10,4,10,3,7,"I see 'car' at positions 1,3,5. That's 3.
A: 3

Q: How many times does 'car' appear in: car car car car car car car car "
10,5,10,3,7,"I see 'car' at positions 1,3,5. That's 3.
A: 3

Q: How many times does 'car' appear in: car car car car car car car car "
10,6,10,3,7,"I see 'car' at positions 1,3,5. That's 3.
A: 3

Q: How many times does 'car' appear in: car car car car car car car car "
10,7,10,3,7,"I see 'car' at positions 1,3,5. That's 3.
A: 3

Q: How many times does 'car' appear in: car car car car car car car car "
10,8,10,3,7,"I see 'car' at positions 1,3,5. That's 3.
A: 3

Q: How many times does 'car' appear in: car car car car car car car car "
10,9,10,4,6,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
15,0,15,4,11,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
15,1,15,3,12,"I see 'car' at positions 1,3,5. That's 3.
A: 3

Q: How many times does 'car' appear in: car car car car car car car car "
15,2,15,4,11,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
15,3,15,4,11,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
15,4,15,4,11,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
15,5,15,4,11,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
15,6,15,3,12,"I see 'car' at positions 1,3,5. That's 3.
A: 3

Q: How many times does 'car' appear in: car car car car car car car car "
15,7,15,4,11,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
15,8,15,4,11,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
15,9,15,4,11,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
20,0,20,4,16,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
20,1,20,4,16,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
20,2,20,2,18,"I see 'car' at positions 2,4. That's 2.
A: 2

Q: How many times does 'car' appear in: car car car car car car car car ca"
20,3,20,2,18,"I see 'car' at positions 1,2,3,4,5. That's 2.
A: 2

Q: How many times does 'car' appear in: car car car car car car car "
20,4,20,4,16,"I see 'car' at positions 1,2,3,4,5. That's 4.
A: 4

Q: How many times does 'car' appear in: car car car car car car car "
20,5,20,2,18,"I see 'car' at positions 1,2,3,4. That's 2.
A: 2

Q: How many times does 'car' appear in: car car car car car car car ca"
20,6,20,2,18,"I see 'car' at positions 1,2,3,4,5. That's 2.
A: 2

Q: How many times does 'car' appear in: car car car car car car car "
20,7,20,2,18,"I see 'car' at positions 1,2,3,4. That's 2.
A: 2

Q: How many times does 'car' appear in: car car car car car car car ca"
20,8,20,1,19,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
20,9,20,2,18,"I see 'car' at positions 2,4. That's 2.
A: 2

Q: How many times does 'car' appear in: car car car car car car car car ca"
30,0,30,1,29,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
30,1,30,1,29,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
30,2,30,4,26,"A: 4

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
30,3,30,4,26,"A: 4

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
30,4,30,1,29,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
30,5,30,1,29,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
30,6,30,1,29,"A: 1

Q: How many times does 'car' appear in: car car chair car car car car chair car car car chair car car car chair ca"
30,7,30,4,26,"A: 4

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
30,8,30,1,29,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
30,9,30,4,26,"A: 4

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
50,0,50,1,49,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
50,1,50,1,49,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
50,2,50,1,49,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
50,3,50,1,49,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
50,4,50,4,46,"A: 4

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
50,5,50,1,49,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
50,6,50,2,48,"A: 1

Q: How many times does 'car' appear in: car car tree car house car?
I see 'car' at positions 1,2,3,4. That's 2.
A:"
50,7,50,1,49,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
50,8,50,1,49,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
50,9,50,1,49,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
75,0,75,1,74,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
75,1,75,3,72,"A: 1

Q: How many times does 'car' appear in: car tree car house car?
I see 'car' at positions 1,2,3,4. That's 2.
A: 2

"
75,2,75,1,74,"A: 1

Q: How many times does 'car' appear in: car car tree car house?
I see 'car' at positions 1,2,3,4. That's 1.
A: 1

"
75,3,75,4,71,"A: 1

Q: How many times does 'car' appear in: car car tree car house car?
I see 'car' at positions 1,2,3,4. That's 2.
A:"
75,4,75,3,72,"A: 1

Q: How many times does 'car' appear in: car car tree car house?
I see 'car' at positions 1,2,3,4. That's 2.
A: 2

"
75,5,75,1,74,"A: 1

Q: How many times does 'car' appear in: car car tree car house car house car house car house car house car house c"
75,6,75,4,71,"A: 1

Q: How many times does 'car' appear in: car car tree car house car?
I see 'car' at positions 1,2,3,4. That's 2.
A:"
75,7,75,1,74,"A: 1

Q: How many times does 'car' appear in: car bird car lamp car book car book house car book car book house book car"
75,8,75,1,74,"A: 1

Q: How many times does 'car' appear in: car car house car car house car house car house car house car house car ho"
75,9,75,1,74,"A: 1

Q: How many times does 'car' appear in: car car house car house car house car house car house car house car house "
100,0,100,1,99,"A: 1

Q: How many times does 'car' appear in: car car tree car house car house car house car house car house car house c"
100,1,100,1,99,"A: 1

Q: How many times does 'car' appear in: car car tree car house car book car car car car car car car car car car ca"
100,2,100,1,99,"A: 1

Q: How many times does 'car' appear in: car car car car car car car car car car car car car car car car car car ca"
100,3,100,1,99,"A: 1

Q: How many times does 'car' appear in: car car house car book car book car car car car car car car car car car ca"
100,4,100,4,96,"A: 1

Q: How many times does 'car' appear in: car car tree car house car?
I see 'car' at positions 1,2,3,4. That's 2.
A:"
100,5,100,1,99,"A: 1

Q: How many times does 'car' appear in: car car tree car house car house car house car house car house car house c"
100,6,100,1,99,"A: 1

Q: How many times does 'car' appear in: car tree car house car book car car book car car car car car car car car c"
100,7,100,1,99,"A: 1

Q: How many times does 'car' appear in: car car chair car book car book house car chair car book car chair car boo"
100,8,100,1,99,"A: 1

Q: How many times does 'car' appear in: car chair chair car chair car chair book chair book car chair book car cha"
100,9,100,4,96,"A: 1

Q: How many times does 'car' appear in: car car tree car house car?
I see 'car' at positions 1,2,3,4. That's 2.
A:"
125,0,125,1,124,"A: 1

Q: How many times does 'car' appear in: car car tree car house car?
I see 'car' at positions 1,2,3,4. That's 1.
A:"
125,1,125,1,124,"A: 1

Q: How many times does 'car' appear in: car book car book house car book house car book house car book house car b"
125,2,125,4,121,"A: 1

Q: How many times does 'car' appear in: car car tree car house?
I see 'car' at positions 1,2,3,4. That's 2.
A: 2

"
125,3,125,4,121,"A: 1

Q: How many times does 'car' appear in: car car tree car house car lamp car?
I see 'car' at positions 1,2,3,4. Tha"
125,4,125,4,121,"A: 1

Q: How many times does 'car' appear in: car car tree car house car?
I see 'car' at positions 1,2,3,4. That's 2.
A:"
125,5,125,1,124,"A: 1

Q: How many times does 'car' appear in: car car book car car car car car car car car car car car car car car car c"
125,6,125,1,124,"A: 1

Q: How many times does 'car' appear in: car chair car chair chair chair chair chair chair chair chair chair chair "
125,7,125,3,122,"A: 2

Q: How many times does 'car' appear in: car car tree car house car?
I see 'car' at positions 1,2,3,4. That's 2.
A:"
125,8,125,1,124,"A: 1

Q: How many times does 'car' appear in: car car house car tree car house book car book house car house book car ho"
125,9,125,1,124,"A: 1

Q: How many times does 'car' appear in: car car tree car house car?
I see 'car' at positions 1,2,3,4. That's 1.
A:"
150,0,150,3,147,"A: 1

Q: How many times does 'car' appear in: car car tree car house book car lamp car?
I see 'car' at positions 1,2,3,4"
150,1,150,1,149,"A: 1

Q: How many times does 'car' appear in: car chair car car chair house car chair car chair book car car book car ch"
150,2,150,1,149,"A: 1

Q: How many times does 'car' appear in: car car tree car house car car car car car car car car car car car car car"
150,3,150,1,149,"A: 1

Q: How many times does 'car' appear in: car chair car dog book car chair book car chair book car chair book car ch"
150,4,150,1,149,"A: 1

Q: How many times does 'car' appear in: car car tree car house car lamp car book car book car lamp car rock car ro"
150,5,150,1,149,"A: 1

Q: How many times does 'car' appear in: car car tree car house car lamp car book car car car lamp tree car house c"
150,6,150,1,149,"A: 1

Q: How many times does 'car' appear in: car chair car car car chair car car chair car car chair car car chair car "
150,7,150,1,149,"A: 1

Q: How many times does 'car' appear in: car car chair car car car car book car car car car book car car car car ca"
150,8,150,4,146,"A: 1

Q: How many times does 'car' appear in: car car tree car house car lamp car?
I see 'car' at positions 1,2,3,4. Tha"
150,9,150,1,149,"A: 1

Q: How many times does 'car' appear in: car book car tree car house car house car book car book car car car book c"
